Year(YYYY),Month(MM),Day(DDD),Hour(HH),Minute(mm),Water_Temp(oC),Air_Temp(oC),Relative_Humidity(%),Atm_Pressure(mb),Wind_Speed(m/s),Solar_radiation(W/m^2),Back_Radiation(W/m^2),Sensible_Heat_Flux(W/m^2),Latent_Heat_Flux(W/m^2)
2017,9,28,23,50,28.1,28.1,77.524,1013.1,3.5945,0,-59.823,0.2037,-63.811
2017,9,29,0,50,28,28,79.873,1013,3.4855,0.10417,-60.788,0.19593,-54.043
2017,9,29,1,50,28,28,79.873,1012.8,3.5945,0.22917,-61.809,0.20164,-55.601
2017,9,29,2,50,28.1,27.9,78.906,1012.6,3.0498,0.35417,-62.83,-0.73286,-54.903
2017,9,29,3,50,28,27.4,75.111,1012.9,2.3963,81.59,-64.25,-2.225,-60.774
2017,9,29,4,50,27.8,27,76.894,1013.1,5.1194,179.05,-65.75,-6.0252,-114.39
2017,9,29,5,50,27.7,25.9,82.048,1013.4,7.4068,276.51,-67.25,-20.218,-161.95
2017,9,29,6,50,27.7,26.8,75.014,1014,6.4265,413.22,-67.049,-8.7212,-157.77
2017,9,29,7,50,27.7,26.2,80.605,1014.4,5.664,557.78,-66.507,-13.335,-128.54
2017,9,29,8,50,27.8,26.6,79.685,1014.7,5.664,702.34,-65.965,-10.459,-125.04
2017,9,29,9,50,27.9,27,77.832,1014.9,4.7926,711.04,-65.372,-6.3922,-105.86
2017,9,29,10,50,28.2,27.3,75.552,1014.7,3.4855,692.56,-64.767,-4.7291,-87.368
2017,9,29,11,50,28.4,27.6,72.453,1014.3,2.1785,674.08,-64.163,-2.8853,-67.34
2017,9,29,12,50,28.9,28.3,64.236,1013.6,1.0892,536.16,-63.646,-1.3886,-56.804
2017,9,29,13,50,29.2,29.1,68.035,1013.3,1.7428,374.34,-63.146,-0.18956,-61.12
2017,9,29,14,50,29.4,29,65.176,1013,2.6142,212.53,-62.646,-1.5542,-96.205
2017,9,29,15,50,29.2,29.3,64.055,1012.9,2.9409,134.02,-61.729,0.63449,-98.187
2017,9,29,16,50,29,29.1,65.997,1013,2.832,72.163,-60.729,0.61055,-87.992
2017,9,29,17,50,29.3,28.8,69.227,1013.2,3.2677,10.309,-59.729,-2.366,-101.83
2017,9,29,18,50,29,28.7,73.526,1013.5,3.7034,0,-58.955,-1.4552,-90.775
2017,9,29,19,50,28.8,29,72.259,1014.1,3.1588,0,-58.226,1.1087,-72.127
2017,9,29,20,50,28.7,28.8,71.356,1013.9,6.7532,0,-57.497,1.4125,-163.28
2017,9,29,21,50,28.6,28.6,68.769,1013.9,7.7335,0,-58.66,0.447,-203.68
2017,9,29,22,50,28.6,28,69.923,1013.6,8.9317,0,-60.201,-7.3115,-243.6
2017,9,29,23,50,28.5,27.6,72.013,1013.4,8.6049,0,-61.743,-10.942,-229.99
2017,9,30,0,50,28.4,27.4,71.978,1013.2,8.8228,0.10417,-63.111,-12.495,-237.51
2017,9,30,1,50,28.4,27.2,75.078,1013.1,8.496,0.22917,-64.444,-14.669,-214.77
2017,9,30,2,50,28.3,26.4,76.803,1013.2,8.8228,0.35417,-65.778,-24.591,-233.95
2017,9,30,3,50,28.2,26.2,79.631,1013.5,7.9514,79.976,-65.288,-23.906,-199.01
2017,9,30,4,50,28.1,25.7,81.526,1013.6,8.496,175.5,-64.434,-30.526,-210.28
2017,9,30,5,50,28.1,25.6,83.015,1013.8,8.1692,271.02,-63.58,-30.912,-197.76
2017,9,30,6,50,28,26,83.565,1014.5,6.9711,406.42,-62.066,-21.63,-154.93
2017,9,30,7,50,28,25.6,84.54,1015,6.8622,549.79,-60.42,-26.027,-160.71
2017,9,30,8,50,28.1,26.2,81.588,1015.3,7.4068,693.17,-58.774,-21.456,-171.83
2017,9,30,9,50,28.2,26.4,81.121,1015.6,5.9908,700.5,-58.135,-17.336,-147.17
2017,9,30,10,50,28.3,26.6,82.133,1015.5,4.7926,680.63,-57.698,-12.783,-110.1
2017,9,30,11,50,28.4,27.1,77.847,1015.1,3.2677,660.75,-57.26,-6.6885,-83.974
2017,9,30,12,50,28.6,27.2,78.334,1014.6,2.1785,524.78,-56.701,-5.2913,-62.588
2017,9,30,13,50,29,27.3,78.823,1014,1.8517,365.59,-56.118,-5.8579,-60.077
2017,9,30,14,50,29.1,27.5,78.851,1013.8,2.3963,206.41,-55.535,-6.5679,-70.672
2017,9,30,15,50,29.1,27.8,76.089,1013.7,1.1982,129.91,-52.955,-3.3513,-47.131
2017,9,30,16,50,29.1,28.2,73.442,1013.7,0.54462,69.951,-49.976,-1.5921,-34.022
2017,9,30,17,50,28.9,28.3,72.575,1014.5,4.0302,9.9931,-46.997,-3.4757,-108.49
2017,9,30,18,50,28.7,27.9,75.191,1014.4,8.7139,0,-46.448,-9.724,-206.65
2017,9,30,19,50,28.6,27.6,75.599,1014.8,3.7034,0,-46.385,-5.6091,-96.239
2017,9,30,20,50,28.5,27.9,72.505,1014.9,3.7034,0,-46.323,-3.2124,-98.356
2017,9,30,21,50,28.4,27.8,77.48,1015.1,9.2585,0,-41.694,-7.4974,-187.68
2017,9,30,22,50,28.4,27.3,77.876,1014.8,11.898,0,-36.153,-17.347,-248.56
2017,9,30,23,50,28.4,25.8,91.448,1014.6,12.911,0,-30.611,-45.265,-211.54
2017,10,1,0,50,28.4,26.1,85.105,1014.9,8.9317,0.052083,-27.031,-30.286,-192.59
2017,10,1,1,50,28.3,26.8,81.171,1014.7,8.2782,0.11458,-23.844,-18.149,-177.21
2017,10,1,2,50,28.1,27.2,74.17,1014.3,11.001,0.17708,-20.656,-13.229,-253.43
2017,10,1,3,50,28.1,26.6,77.774,1014.3,11.225,74.997,-29.083,-22.964,-251.69
2017,10,1,4,50,28.1,26.1,73.987,1014.5,12.348,164.77,-39.833,-33.482,-329.77
2017,10,1,5,50,28.1,25.4,77.123,1014.8,12.235,254.54,-50.583,-45.439,-330.04
2017,10,1,6,50,28.1,25.4,73.87,1015,12.798,380.75,-54.406,-47.132,-372
2017,10,1,7,50,28.3,25,75.184,1015.4,12.235,514.25,-56.844,-56.112,-376.96
2017,10,1,8,50,28.3,25,75.184,1015.9,12.685,647.75,-59.281,-57.726,-387.95
2017,10,1,9,50,28.4,25,73.803,1015.8,13.701,609.83,-51.163,-62.924,-429.05
2017,10,1,10,50,28.3,25.3,74.311,1015.6,13.362,537.62,-40.934,-54.295,-396.66
2017,10,1,11,50,28.3,25.3,74.77,1015.3,13.024,465.41,-30.705,-53.315,-386.56
2017,10,1,12,50,28.3,25.4,73.87,1014.3,13.928,364.23,-38.774,-53.866,-408.23
2017,10,1,13,50,28.3,25.1,75.666,1013.8,13.928,257.25,-50.503,-59.609,-404.87
2017,10,1,14,50,28.2,24.3,79.862,1013.6,13.815,150.27,-62.233,-72.755,-394.08
2017,10,1,15,50,28.2,23.6,84.325,1013.5,14.154,95.649,-55.646,-87.79,-394.17
2017,10,1,16,50,28.2,23,86.9,1013.8,14.154,51.503,-45.396,-99.788,-400.74
2017,10,1,17,50,28.2,22.3,89.009,1014.1,14.494,7.3576,-35.146,-115.79,-423.87
2017,10,1,18,50,28.1,22.3,89.009,1014.5,14.608,0,-35.469,-114.42,-419.16
2017,10,1,19,50,28,22.8,88.502,1014.9,14.494,0,-37.906,-101.56,-389.55
2017,10,1,20,50,27.9,22.8,89.597,1015.3,15.062,0,-40.344,-102.28,-383.75
2017,10,1,21,50,27.9,23.5,85.885,1015.4,15.062,0,-37.174,-87.748,-381.62
2017,10,1,22,50,27.8,23.8,86.973,1015.3,13.815,0,-32.882,-74.755,-327.68
2017,10,1,23,50,27.7,24.3,86.49,1015.2,13.701,0,-28.59,-62.755,-298.98
2017,10,2,0,50,27.7,24.9,84.465,1014.5,15.404,0.052083,-28.83,-55.755,-313.99
2017,10,2,1,50,27.6,25.1,84.487,1014.5,15.062,0.11458,-29.976,-48.774,-291
2017,10,2,2,50,27.6,25.3,85.54,1014.3,14.608,0.17708,-31.122,-43.72,-263.49
2017,10,2,3,50,27.6,25.4,86.593,1014.6,13.928,44.198,-30.479,-40.34,-239.07
2017,10,2,4,50,27.6,25.5,87.655,1015,13.249,97.01,-29.479,-37.112,-215.62
2017,10,2,5,50,27.5,25.6,87.136,1015.5,14.154,149.82,-28.479,-35.075,-219.62
2017,10,2,6,50,27.5,25.5,86.602,1016.5,13.928,221.14,-25.812,-36.613,-227.36
2017,10,2,7,50,27.4,25.1,88.153,1016.9,13.928,296.16,-22.813,-42.345,-226.99
2017,10,2,8,50,27.4,25.1,86.565,1017.7,13.588,371.18,-19.813,-41.67,-237.61
2017,10,2,9,50,27.4,25.4,85.033,1018.3,13.475,410.84,-20.354,-35.861,-235.39
2017,10,2,10,50,27.4,25.5,85.043,1018.3,13.362,443.42,-21.604,-33.797,-228.88
2017,10,2,11,50,27.4,25.9,84.062,1017.6,13.815,476.01,-22.854,-27.043,-223.63
2017,10,2,12,50,27.4,26.2,83.084,1017.7,13.136,375.26,-23.132,-20.655,-210.43
2017,10,2,13,50,27.4,26.1,82.571,1017.2,13.701,247.84,-23.215,-23.159,-226.66
2017,10,2,14,50,27.4,26.5,79.672,1017.5,13.475,120.42,-23.299,-15.58,-232.42
2017,10,2,15,50,27.4,26.5,81.133,1017.9,12.46,71.635,-25.899,-14.626,-204.97
2017,10,2,16,50,27.4,26.6,75.441,1018,13.024,38.573,-29.003,-13.424,-263.25
2017,10,2,17,50,27.3,26.7,73.636,1018.2,12.798,5.5104,-32.108,-9.7415,-266.17
2017,10,2,18,50,27.3,26.3,76.788,1019.2,11.561,0,-36.74,-15.453,-233.79
2017,10,2,19,50,27.3,26.3,75.393,1019.9,10.674,0,-41.677,-14.546,-230.67
2017,10,2,20,50,27.3,26.4,76.336,1020,11.561,0,-46.615,-13.838,-233.44
2017,10,2,21,50,27.3,26.6,77.302,1020.3,11.449,0,-42.038,-10.507,-214.56
2017,10,2,22,50,27.2,26.5,76.818,1019.9,11.786,0,-35.559,-10.753,-222.86
2017,10,2,23,50,27.2,26.7,75.918,1019.8,11.113,0,-29.08,-7.1365,-211.66
2017,10,3,0,50,27.2,26.7,73.636,1019.6,13.362,0.069444,-35.361,-8.2951,-268.86
2017,10,3,1,50,27.2,26.3,72.67,1019.4,13.701,0.15278,-44.194,-15.847,-302.28
2017,10,3,2,50,27.1,26,75.345,1019.5,13.701,0.23611,-53.028,-19.557,-283.54
2017,10,3,3,50,27,25.8,80.063,1020,12.685,77.663,-55.611,-20.165,-227.45
2017,10,3,4,50,26.9,25.6,80.526,1020.5,12.911,170.56,-56.944,-22.26,-230.02
2017,10,3,5,50,26.8,25.6,78.583,1020.8,13.701,263.45,-58.278,-21.44,-252.53
2017,10,3,6,50,26.8,25.6,78.104,1021.5,13.928,397.24,-59.247,-21.713,-260.28
2017,10,3,7,50,26.9,25.7,77.168,1022.4,12.573,539.19,-60.142,-20.098,-250.62
2017,10,3,8,50,26.9,25.4,77.597,1022.9,13.024,681.15,-61.038,-26.13,-267.87
2017,10,3,9,50,26.9,25,77.538,1023.3,12.798,675.37,-54.226,-32.986,-282.35
2017,10,3,10,50,27,25.2,76.15,1023.4,11.674,640.03,-45.872,-29.005,-270.78
2017,10,3,11,50,26.9,25.4,72.513,1023,12.685,604.7,-37.517,-25.635,-307.7
2017,10,3,12,50,27,25.5,72.98,1022.7,10.892,480.44,-43.868,-22.742,-269.84
2017,10,3,13,50,27,25.8,69.508,1022.4,9.3674,338.4,-53.16,-16.125,-255.28
2017,10,3,14,50,27,26.4,65.847,1022.2,9.6942,196.36,-62.451,-7.913,-268.61
2017,10,3,15,50,27,26.7,66.731,1022,8.1692,124.72,-63.878,-3.1771,-218.49
2017,10,3,16,50,27,27,65.16,1021.9,8.496,67.156,-63.733,0.48985,-226.9
2017,10,3,17,50,26.9,27.3,62.066,1022,8.9317,9.5938,-63.587,5.6824,-244.99
2017,10,3,18,50,26.8,27.4,63.255,1022.3,9.6942,0,-63.007,8.8124,-243.97
2017,10,3,19,50,26.8,27.3,64.023,1022.9,9.912,0,-62.34,7.5804,-245.73
2017,10,3,20,50,26.8,27,65.971,1023.3,9.1495,0,-61.674,3.1694,-226.02
2017,10,3,21,50,26.8,26.6,69.232,1023.2,10.892,0,-63.351,-2.4591,-247.53
2017,10,3,22,50,26.8,26.3,70.034,1022.9,13.928,0,-65.497,-8.5953,-307.46
2017,10,3,23,50,26.8,26,71.287,1022.9,12.46,0,-67.642,-13.053,-283.13
2017,10,4,0,50,26.8,25.8,72.137,1022.5,13.362,0.052083,-68.503,-17.467,-299.71
2017,10,4,1,50,26.8,25.3,72.946,1022.2,13.249,0.11458,-69.108,-26.522,-312.05
2017,10,4,2,50,26.8,25.2,76.15,1021.9,12.46,0.17708,-69.712,-26.969,-273.82
2017,10,4,3,50,26.8,24.7,78.939,1021.9,11.898,79.024,-71.08,-34.512,-261.41
2017,10,4,4,50,26.8,24.2,80.342,1022.1,11.225,173.63,-72.601,-41.271,-258.92
2017,10,4,5,50,26.7,23.9,82.308,1022.6,11.113,268.23,-74.122,-44.276,-248.76
2017,10,4,6,50,26.7,23.7,81.778,1023,11.561,403.76,-73.924,-49.066,-268.84
2017,10,4,7,50,26.7,23.6,83.293,1023.4,11.001,547.47,-73.382,-48.932,-251.58
2017,10,4,8,50,26.7,23.8,82.805,1023.8,11.001,691.17,-72.84,-45.641,-247.15
2017,10,4,9,50,26.6,23.9,81.803,1023.8,10.13,698.49,-72.802,-39.893,-230.45
2017,10,4,10,50,26.7,24.3,80.355,1023.2,10.239,678.53,-72.865,-35.502,-232.42
2017,10,4,11,50,26.7,24.5,79.889,1022.7,8.496,658.58,-72.927,-28.186,-198.45
2017,10,4,12,50,26.8,24.9,76.103,1021.6,10.13,520.39,-69.552,-27.56,-243.9
2017,10,4,13,50,26.8,25.5,72.98,1021.1,7.9514,358.56,-65.49,-15.345,-202.87
2017,10,4,14,50,26.8,25.8,71.693,1020.5,6.9711,196.72,-61.427,-10.49,-181.75
2017,10,4,15,50,26.9,26.3,70.034,1020.3,6.3175,122.6,-52.608,-5.6223,-167.48
2017,10,4,16,50,26.9,26.5,67.941,1020.6,5.7729,66.014,-42.837,-3.2732,-157.88
2017,10,4,17,50,26.9,26.5,69.641,1020.8,5.4462,9.4306,-33.066,-3.0552,-139.81
2017,10,4,18,50,26.8,26.6,71.396,1020.8,5.2283,0,-26.819,-1.28,-119.66
2017,10,4,19,50,26.8,27,65.971,1021.1,7.8425,0,-21.278,2.774,-197.92
2017,10,4,20,50,26.8,26.7,64.292,1021,9.2585,0,-15.736,-0.81959,-251.59
2017,10,4,21,50,26.7,26.4,66.258,1020.7,9.6942,0,-30.611,-3.6536,-250.59
2017,10,4,22,50,26.7,26.1,69.565,1020.2,10.783,0,-49.569,-8.5425,-256.59
2017,10,4,23,50,26.7,25.9,71.711,1019.6,11.786,0,-68.528,-12.443,-265.2
2017,10,5,0,50,26.7,25.8,72.583,1019,11.674,0.052083,-72.625,-13.977,-259.68
2017,10,5,1,50,26.7,25.5,73.432,1018.6,11.561,0.11458,-73.75,-18.771,-262.56
2017,10,5,2,50,26.7,25.6,70.338,1018.4,11.786,0.17708,-74.875,-17.413,-289.07
2017,10,5,3,50,26.6,25.3,70.282,1018.5,11.561,77.809,-76.26,-20.45,-291.24
2017,10,5,4,50,26.6,24.9,76.574,1018.6,11.001,170.95,-77.698,-26.001,-245.57
2017,10,5,5,50,26.6,25,74.721,1019.1,10.783,264.1,-79.135,-24.067,-252.19
2017,10,5,6,50,26.6,24.9,72.876,1019.2,10.239,398.25,-78.194,-24.706,-259.68
2017,10,5,7,50,26.6,24.4,74.161,1019.3,9.912,540.61,-76.778,-31.632,-261.97
2017,10,5,8,50,26.6,24.3,78.883,1019.4,9.2585,682.96,-75.361,-31.534,-221.04
2017,10,5,9,50,26.7,24.6,76.527,1019.1,10.13,691.36,-74.187,-30.545,-246.89
2017,10,5,10,50,26.7,24.9,73.786,1018.4,9.2585,672.96,-73.063,-24.385,-239.47
2017,10,5,11,50,26.7,25.3,70.282,1017.7,7.5157,654.57,-71.938,-15.887,-212.43
2017,10,5,12,50,26.7,26.2,65.806,1016.6,8.6049,517.11,-69.979,-5.867,-237.41
2017,10,5,13,50,26.8,26.7,64.292,1016,6.4265,355.84,-67.854,-0.60751,-186.69
2017,10,5,14,50,26.8,26.6,68.382,1015.4,4.7926,194.57,-65.729,-1.167,-121.84
2017,10,5,15,50,26.9,27.1,66.401,1015.2,4.1391,121.11,-62.858,1.4547,-104.28
2017,10,5,16,50,26.9,27.1,68.059,1015.1,3.3766,65.212,-59.837,1.1913,-81.033
2017,10,5,17,50,26.9,27,71.031,1015.2,3.7034,9.316,-56.816,0.75472,-80.267
2017,10,5,18,50,27,27.1,72.809,1015.3,4.3569,0,-50.462,0.88188,-87.71
2017,10,5,19,50,26.9,27,68.46,1015.6,7.7335,0,-43.441,1.5877,-183.56
2017,10,5,20,50,26.9,26.6,69.66,1015.5,9.1495,0,-36.42,-3.4618,-217.35
2017,10,5,21,50,26.9,26.6,71.396,1015.4,10.566,0,-41.014,-3.8657,-228.87
2017,10,5,22,50,26.8,26.3,73.118,1015.2,10.239,0,-47.931,-6.6842,-215.84
2017,10,5,23,50,26.8,26.2,73.551,1014.9,10.566,0,-54.847,-8.3436,-221.71
2017,10,6,0,50,26.8,26.9,69.717,1014.2,12.685,0.034722,-56.451,2.3759,-263.58
2017,10,6,1,50,26.8,26.3,73.118,1013.9,11.337,0.076389,-56.993,-7.2267,-234.34
2017,10,6,2,50,26.7,26,77.213,1013.6,11.898,0.11806,-57.535,-10.78,-215.07
2017,10,6,3,50,26.7,25.7,78.118,1013.7,11.001,75.785,-56.67,-14.795,-206.54
2017,10,6,4,50,26.7,25.5,80.023,1013.8,11.449,166.58,-55.524,-18.48,-205.94
2017,10,6,5,50,26.7,25.1,81.451,1014.1,11.561,257.37,-54.378,-25.174,-212.88
2017,10,6,6,50,26.7,25.2,79.983,1014.1,11.786,371.04,-47.955,-23.902,-224.11
2017,10,6,7,50,26.7,25.1,80.955,1014.5,11.337,489.29,-40.476,-24.81,-213.55
2017,10,6,8,50,26.7,24.4,85.973,1014.6,10.783,607.54,-32.997,-34.874,-195.78
2017,10,6,9,50,26.7,24.6,84.95,1014.9,10.457,612.06,-29.684,-31.001,-190.61
2017,10,6,10,50,26.7,25.1,85.002,1015,10.13,593.83,-27.205,-22.747,-165.74
2017,10,6,11,50,26.7,25.4,84.519,1014.2,9.912,575.6,-24.726,-17.974,-154.63
2017,10,6,12,50,26.8,25.9,83.049,1013.3,9.912,451.89,-29.313,-12.174,-150.41
2017,10,6,13,50,26.8,26.2,79.631,1012.9,10.021,307.07,-35.312,-7.9644,-165.77
2017,10,6,14,50,26.8,26.4,80.143,1012.4,9.0406,162.26,-41.312,-4.6939,-141.81
2017,10,6,15,50,26.8,26.6,81.146,1012,9.0406,99.757,-41.497,-2.0773,-127.07
2017,10,6,16,50,26.8,26.5,83.621,1011.6,8.7139,53.715,-40.517,-3.2633,-109.58
2017,10,6,17,50,26.8,26.7,83.644,1011.5,7.9514,7.6736,-39.538,-0.69827,-94.082
2017,10,6,18,50,26.8,26.7,86.195,1011.6,8.2782,0,-39.358,-0.72054,-80.532
2017,10,6,19,50,26.8,26.8,88.293,1011.8,8.7139,0,-39.337,0.48299,-66.001
2017,10,6,20,50,26.8,26.9,85.699,1011.6,8.1692,0,-39.316,1.6188,-75.608
2017,10,6,21,50,26.8,26.9,86.214,1011.2,8.8228,0,-38.774,1.7314,-77.418
2017,10,6,22,50,26.8,26.9,87.775,1010.7,9.912,0,-38.128,1.9117,-73.53
2017,10,6,23,50,26.8,26.9,88.301,1010.5,8.8228,0,-37.483,1.726,-62.838
2017,10,7,0,50,26.8,27.1,86.233,1010.4,9.4763,0.034722,-37.062,4.4699,-74.433
2017,10,7,1,50,26.8,27.1,85.719,1009.9,9.3674,0.076389,-36.688,4.4229,-77.455
2017,10,7,2,50,26.8,26.9,87.775,1009.4,8.8228,0.11806,-36.313,1.7251,-66.505
2017,10,7,3,50,26.7,26.9,89.895,1008.8,9.912,43.649,-29.566,3.2655,-52.729
2017,10,7,4,50,26.7,26.9,89.895,1008.9,10.13,95.878,-21.545,3.324,-53.705
2017,10,7,5,50,26.7,26.8,93.155,1009.1,9.3674,148.11,-13.524,1.8108,-30.708
2017,10,7,6,50,26.7,26.9,94.27,1009.5,9.4763,191.1,-8.6632,3.1335,-18.736
2017,10,7,7,50,26.7,27,94.274,1010,9.912,232.25,-4.434,4.6079,-15.101
2017,10,7,8,50,26.7,27.1,93.722,1010,10.239,273.39,-0.20486,6.1174,-15.441
2017,10,7,9,50,26.7,27.2,93.174,1009.6,10.783,299.03,-5.316,7.8273,-16.063
2017,10,7,10,50,26.8,27.3,92.083,1009.3,11.337,321.58,-12.295,8.1677,-26.357
2017,10,7,11,50,26.8,27.3,91.539,1008.5,11.674,344.12,-19.274,8.3699,-31.889
2017,10,7,12,50,26.8,27.4,91.004,1007.2,12.46,282.35,-15.42,10.468,-33.679
2017,10,7,13,50,26.8,27.5,89.938,1005.5,13.249,203.73,-9.3993,12.739,-40.863
2017,10,7,14,50,26.8,27.6,90.479,1005.7,13.136,125.1,-3.3785,14.334,-29.73
2017,10,7,15,50,26.8,27.3,92.629,1004.3,14.494,80.889,-1.3681,9.9737,-26.631
2017,10,7,16,50,26.7,27.3,91.81,1004.8,15.562,43.556,-0.15972,12.502,-31.068
2017,10,7,17,50,26.7,27.3,90.998,1003.4,16.774,6.2222,1.0486,13.259,-42.834
2017,10,7,18,50,26.7,26.8,92.054,1003.1,16.774,0,-0.43403,2.897,-62.804
2017,10,7,19,50,26.7,26.9,93.159,1002.7,13.701,0,-2.4549,4.2454,-36.761
2017,10,7,20,50,26.7,26.2,93.682,1002.5,15.86,0,-4.4757,-9.2143,-79.084
2017,10,7,21,50,26.7,25.9,97.655,1001.5,17.92,0,-4.8819,-16.774,-60.734
2017,10,7,22,50,26.7,25.7,98.234,1001.4,18.611,0,-4.9653,-21.767,-69.477
2017,10,7,23,50,26.7,26.3,95.373,1000.9,17.691,0,-5.0486,-7.847,-59.577
2017,10,8,0,50,26.8,26.9,90.972,1000.7,14.381,0.017361,-7.7361,2.562,-67.019
2017,10,8,1,50,26.8,27.5,86.787,1000.7,14.722,0.038194,-10.944,13.792,-78.876
2017,10,8,2,50,26.8,27.1,88.845,1000.9,14.041,0.059028,-14.153,6.1238,-76.501
2017,10,8,3,50,26.8,27,84.181,1001.3,15.86,44.49,-20.208,4.7597,-143.47
2017,10,8,4,50,26.8,26.9,85.187,1002.7,13.249,97.802,-26.833,2.4171,-119.88
2017,10,8,5,50,26.8,26.8,85.689,1003.4,12.123,151.11,-33.458,0.63255,-111.12
2017,10,8,6,50,26.8,26.8,85.689,1004.3,11.225,186.98,-29.528,0.59402,-104.03
2017,10,8,7,50,26.8,26.7,85.679,1005.4,10.566,219.35,-23.486,-0.87998,-103.26
2017,10,8,8,50,26.8,26.8,85.689,1006.6,9.2585,251.73,-17.444,0.50885,-88.715
2017,10,8,9,50,26.8,26.9,84.677,1007.2,9.8031,251.81,-13.608,1.8939,-96.56
2017,10,8,10,50,26.8,26.9,84.677,1007.3,8.8228,245.44,-10.212,1.7281,-88.216
2017,10,8,11,50,26.9,26.5,93.14,1007,9.5852,239.06,-6.816,-4.8473,-52.788
2017,10,8,12,50,26.9,26.4,90.94,1006.3,9.1495,179.82,-9.5486,-5.9738,-70.486
2017,10,8,13,50,26.9,26.3,91.478,1006,7.6246,110.01,-13.507,-6.2393,-60.43
2017,10,8,14,50,26.9,26.8,89.888,1006.2,8.3871,40.198,-17.465,-0.72122,-57.224
2017,10,8,15,50,26.8,26.1,96.506,1006.3,5.664,20.628,-23.628,-5.5469,-25.353
2017,10,8,16,50,26.8,27.2,91.533,1005.9,7.6246,11.108,-30.233,4.6681,-25.09
2017,10,8,17,50,26.8,27.1,91.527,1006.1,7.1889,1.5868,-36.837,3.4352,-27.036
2017,10,8,18,50,26.8,26.4,96.514,1006.6,3.8123,0,-37.764,-1.915,-11.159
2017,10,8,19,50,26.8,26.3,99.411,1007.3,2.6142,0,-37.556,-1.7448,-3.2155
2017,10,8,20,50,26.9,26.6,95.949,1008.4,5.664,0,-37.347,-2.123,-16.997
2017,10,8,21,50,26.8,26.7,92.598,1008.9,5.9908,0,-37.069,-0.52616,-28.45
2017,10,8,22,50,26.8,26.7,92.049,1008.9,4.6837,0,-36.778,-0.39455,-23.415
2017,10,8,23,50,26.8,26.6,92.592,1009.1,4.6837,0,-36.486,-1.0534,-23.659
2017,10,9,0,50,26.8,26.7,92.049,1009.2,3.4855,0.034722,-36.073,-0.29012,-17.298
2017,10,9,1,50,26.8,27,93.718,1009.4,6.0997,0.076389,-35.635,2.0493,-14.932
2017,10,9,2,50,26.8,26.2,93.682,1009.3,10.674,0.11806,-35.198,-8.2543,-62.125
2017,10,9,3,50,26.8,25.9,94.792,1009.9,10.457,62.625,-29.986,-12.54,-65.921
2017,10,9,4,50,26.8,25.8,93.105,1010.5,6.6443,137.62,-23.819,-9.7615,-57.686
2017,10,9,5,50,26.8,26.3,97.085,1011.1,2.1785,212.62,-17.653,-1.5411,-7.0668
2017,10,9,6,50,26.8,27.3,89.391,1011.5,6.8622,307.9,-16.486,5.2239,-31.492
2017,10,9,7,50,26.9,27.4,88.342,1012.2,7.2979,407.24,-16.319,5.5415,-39.765
2017,10,9,8,50,26.9,27.4,87.818,1012.7,6.7532,506.57,-16.153,5.171,-39.912
2017,10,9,9,50,27,27.5,87.826,1013.4,5.664,520.68,-17.01,4.1682,-32.404
2017,10,9,10,50,27.1,27.4,89.398,1013.2,5.7729,517.74,-18.073,2.7303,-31.531
2017,10,9,11,50,27.2,27.5,88.35,1012.7,5.7729,514.8,-19.135,2.7395,-36.702
2017,10,9,12,50,27.2,27.6,87.314,1012.1,6.0997,412.87,-25.632,3.7769,-41.602
2017,10,9,13,50,27.3,27.5,88.35,1012.1,6.2086,291.14,-33.215,2.1382,-43.514
2017,10,9,14,50,27.3,27.5,88.35,1012,6.3175,169.41,-40.799,2.1858,-44.467
2017,10,9,15,50,27.3,27.5,88.35,1012.4,5.9908,107.7,-37.236,2.0447,-41.635
2017,10,9,16,50,27.2,27.5,88.876,1013,5.2283,57.993,-31.444,2.4183,-30.301
2017,10,9,17,50,27.2,27.4,89.931,1013.3,5.1194,8.2847,-25.653,1.6775,-27.705
2017,10,9,18,50,27.2,27.3,90.998,1013.6,5.1194,0,-29.167,0.98457,-25.801
2017,10,9,19,50,27.1,27.3,91.539,1013.8,5.5551,0,-34.542,1.8413,-23.144
2017,10,9,20,50,27.1,27.2,92.077,1014,6.0997,0,-39.917,1.2162,-26.244
2017,10,9,21,50,27.1,27.2,90.991,1014.4,5.5551,0,-40.969,1.0874,-28.283
2017,10,9,22,50,27.1,27.1,91.527,1014.4,4.248,0,-41.156,0.22716,-21.117
2017,10,9,23,50,27.1,27,94.274,1014.4,4.1391,0,-41.344,-0.34298,-13.613
2017,10,10,0,50,27.1,26.9,95.393,1014.6,2.6142,0.017361,-40.663,-0.59383,-7.8194
2017,10,10,1,50,27.1,26.9,95.393,1014.6,3.7034,0.038194,-39.809,-0.81657,-10.704
2017,10,10,2,50,27.1,26.9,95.958,1014.9,1.9606,0.059028,-38.955,-0.47205,-5.2995
2017,10,10,3,50,27,26.9,95.958,1015.1,1.9606,63.101,-29.316,-0.17287,-4.1899
2017,10,10,4,50,27,26.9,97.098,1015.9,2.1785,138.75,-17.92,-0.18521,-2.5359
2017,10,10,5,50,27,26.8,97.096,1016.2,2.0695,214.39,-6.5243,-0.48678,-3.5045
2017,10,10,6,50,27,26.9,96.527,1016.9,2.3963,336.97,-14.677,-0.20189,-3.8201
